CellType,Background,geneID,expT,meanT,logR,pval,fdr,auc,covModelPval,covModelFDR
cE07 (Goblet/Enterocyte),Top_Epi,AOC1,0.881754111,1.913760316,1.465788195,0,0,0.803852161,0,0
cE07 (Goblet/Enterocyte),Top_Epi,SERINC2,0.90211433,2.043278177,1.211735382,0,0,0.799596877,0,0
cE07 (Goblet/Enterocyte),Top_Epi,MGLL,0.859044636,1.727613822,1.435203159,0,0,0.798928902,0,0
cE07 (Goblet/Enterocyte),Top_Epi,TMEM59,0.960845732,2.864716512,0.798775933,1.9299E-300,7.9747E-299,0.798584908,0,0
cE07 (Goblet/Enterocyte),Top_Epi,ABHD3,0.7807361,1.340125944,1.998883544,0,0,0.798119741,0,0
cE07 (Goblet/Enterocyte),Top_Epi,TP53INP2,0.728269381,1.251470305,2.522486207,0,0,0.798074278,0,0
cE07 (Goblet/Enterocyte),Top_Epi,TRIM31,0.807361002,1.68600535,1.898054682,0,0,0.797215447,0,0
cE07 (Goblet/Enterocyte),Top_Epi,CFDP1,0.881754111,1.865229852,1.292285504,0,0,0.796835434,0,0
cE07 (Goblet/Enterocyte),Top_Epi,SLC26A2,0.816758027,2.608066057,1.878741232,0,0,0.796386224,0,0
cE07 (Goblet/Enterocyte),Top_Epi,SLC17A4,0.692247455,0.958607739,2.778384411,0,0,0.795375525,0,0
cE07 (Goblet/Enterocyte),Top_Epi,PCDH24,0.715740016,1.115039298,2.499817992,0,0,0.794410051,0,0
cE07 (Goblet/Enterocyte),Top_Epi,RBM47,0.873140172,1.983401137,1.170049084,5.3324E-304,2.2386E-302,0.793529714,0,0
cE07 (Goblet/Enterocyte),Top_Epi,PDCD6IP,0.848081441,1.571002839,1.393844818,0,0,0.793262156,0,0
cE07 (Goblet/Enterocyte),Top_Epi,CLIC5,0.744714174,1.19481143,2.216033282,0,0,0.793099507,0,0
cE08 (Goblet),Top_Epi,MUC2,0.962195924,6.203394332,2.771713027,0,0,0.956416143,0,0
cE08 (Goblet),Top_Epi,GSN,0.949539776,4.45999185,2.60260985,0,0,0.944682976,0,0
cE08 (Goblet),Top_Epi,TFF1,0.968277449,5.592131479,2.270730993,0,0,0.935330755,0,0
cE08 (Goblet),Top_Epi,FCGBP,0.940499671,6.228602909,2.569679434,0,0,0.931951445,0,0
cE08 (Goblet),Top_Epi,ZG16,0.88921762,8.519779118,3.704935757,0,0,0.926085912,0,0
cE08 (Goblet),Top_Epi,TFF3,0.995233399,7.715840986,1.255304806,0,0,0.925780519,0,0
cE08 (Goblet),Top_Epi,TSPAN1,0.969921105,4.322606447,1.615672722,0,0,0.917575925,0,0
cE08 (Goblet),Top_Epi,MT-RNR2,0.998191979,9.16469646,0.447049046,0,0,0.88244613,0,0
cE08 (Goblet),Top_Epi,B2M,0.996712689,6.521211097,0.587618833,0,0,0.869181747,0,0
cE08 (Goblet),Top_Epi,MUC1,0.893326759,2.930810025,1.82689407,0,0,0.862016646,0,0
cE08 (Goblet),Top_Epi,SPATS2L,0.873438527,2.763540704,1.69675454,0,0,0.849836381,0,0
cE08 (Goblet),Top_Epi,CEACAM5,0.959566075,4.170252346,1.068520187,0,0,0.845616526,0,0
cE08 (Goblet),Top_Epi,MALAT1,0.985700197,9.22256388,0.519452104,0,0,0.844728448,0,0
cE08 (Goblet),Top_Epi,IFI27,0.987343853,5.234890162,0.797717832,0,0,0.841454144,0,0
cE08 (Goblet),Top_Epi,HLA-B,0.967619987,4.638159237,0.812297134,0,0,0.837184629,0,0
cE08 (Goblet),Top_Epi,HLA-A,0.967455621,4.524829344,0.809973911,0,0,0.835064105,0,0
cE08 (Goblet),Top_Epi,MT-RNR1,0.993754109,7.200832044,0.506310116,0,0,0.833036032,0,0
cE08 (Goblet),Top_Epi,MUC13,0.866042078,3.167300493,1.542157818,0,0,0.832498246,0,0
cE08 (Goblet),Top_Epi,LYPD8,0.790433925,2.690274142,2.573397638,0,0,0.829849714,0,0
cE08 (Goblet),Top_Epi,PLAC8,0.865055884,3.084738169,1.730519732,0,0,0.822937475,0,0
cE08 (Goblet),Top_Epi,HLA-E,0.897600263,2.839440758,1.160560737,0,0,0.822914956,0,0
cE08 (Goblet),Top_Epi,FAM3D,0.885601578,2.942697247,1.163772409,0,0,0.817321123,0,0
cE08 (Goblet),Top_Epi,BCAS1,0.737015122,1.956472105,2.737622312,0,0,0.816690332,0,0
cE08 (Goblet),Top_Epi,FXYD3,0.975345168,4.97612436,0.742565021,0,0,0.812482996,0,0
cE08 (Goblet),Top_Epi,SEPP1,0.807199211,2.466563911,1.74270614,0,0,0.790596862,0,0
cE08 (Goblet),Top_Epi,REP15,0.648257725,1.734780767,3.321918707,0,0,0.789281242,0,0
cE08 (Goblet),Top_Epi,SMIM14,0.764135437,2.115557009,1.786411377,0,0,0.788655046,0,0
cE08 (Goblet),Top_Epi,SH3BGRL3,0.94017094,3.644985252,0.6352488,0,0,0.778795855,0,0
cE08 (Goblet),Top_Epi,SERPINA1,0.749178172,2.126407094,1.896378546,0,0,0.777114244,0,0
cE08 (Goblet),Top_Epi,SYTL2,0.689513478,1.720357764,2.453427258,0,0,0.775892102,0,0
cE08 (Goblet),Top_Epi,TMEM59,0.882478632,2.812064873,0.802147861,0,0,0.771747049,0,0
cE08 (Goblet),Top_Epi,CLDN4,0.938198554,3.422210849,0.701614677,0,0,0.770429296,0,0
cE08 (Goblet),Top_Epi,ENTPD8,0.621301775,1.331774114,2.895658365,0,0,0.763400892,0,0
cE08 (Goblet),Top_Epi,VSIG2,0.706607495,1.722814036,1.909342493,0,0,0.761521085,0,0
cE08 (Goblet),Top_Epi,PHGR1,0.979783037,6.182355557,0.527892397,0,0,0.758183186,0,0
cE08 (Goblet),Top_Epi,QSOX1,0.713017751,1.681457602,1.748588207,0,0,0.757091895,0,0
cE08 (Goblet),Top_Epi,CLDN7,0.924556213,3.100485007,0.656247558,0,0,0.756743827,0,0
cE08 (Goblet),Top_Epi,SAT1,0.933760684,3.461835121,0.604225071,0,0,0.752940918,0,0
cE08 (Goblet),Top_Epi,SCNN1A,0.696909928,1.630028203,1.83651103,0,0,0.752753849,0,0
cE08 (Goblet),Top_Epi,CD63,0.927350427,3.480242468,0.531218452,0,0,0.752525481,0,0
cE08 (Goblet),Top_Epi,CD177,0.580210388,1.623838639,3.039074139,0,0,0.750519854,0,0
cE08 (Goblet),Top_Epi,ISG20,0.676364234,1.686604679,2.056784333,0,0,0.748889044,0,0
cE08 (Goblet),Top_Epi,DHRS9,0.595989481,1.348199979,2.679720632,0,0,0.748866426,0,0
cE08 (Goblet),Top_Epi,TSPAN3,0.775641026,2.120347214,1.11084379,0,0,0.74809399,0,0
cE08 (Goblet),Top_Epi,MXD1,0.682610125,1.668381927,1.982706901,0,0,0.747564748,0,0
cE08 (Goblet),Top_Epi,TPSG1,0.551775148,1.132527934,3.499174513,0,0,0.747207626,0,0
cE08 (Goblet),Top_Epi,ITM2C,0.878369494,2.872043535,0.859100075,0,0,0.745766415,0,0
cE08 (Goblet),Top_Epi,DST,0.681295201,1.662308923,1.899791709,0,0,0.743630001,0,0
cE08 (Goblet),Top_Epi,NEAT1,0.95052597,4.386929721,0.595497686,0,0,0.743198106,0,0
cE08 (Goblet),Top_Epi,RAB27A,0.58234714,1.364742929,3.129430847,0,0,0.74266585,0,0
cE08 (Goblet),Top_Epi,LIPH,0.69017094,1.561682644,1.788982433,0,0,0.740063151,0,0
cE08 (Goblet),Top_Epi,HLA-C,0.922255095,3.396735403,0.691182464,0,0,0.736127397,0,0
cE08 (Goblet),Top_Epi,CREB3L1,0.651709402,1.45095783,1.884617247,0,0,0.735122165,0,0
cE08 (Goblet),Top_Epi,MLPH,0.600920447,1.194203549,2.307483702,0,0,0.73027296,0,0
cE08 (Goblet),Top_Epi,KRT20,0.733070348,2.226490013,1.390444897,0,0,0.72930841,0,0
cE08 (Goblet),Top_Epi,SDCBP2,0.69312952,1.676925508,1.574292877,0,0,0.728303839,0,0
cE08 (Goblet),Top_Epi,CDC42EP3,0.529092702,1.105394309,3.621418845,0,0,0.727168995,0,0
cE08 (Goblet),Top_Epi,KLK1,0.66765286,1.783069916,1.727669204,0,0,0.726765016,0,0
cE08 (Goblet),Top_Epi,KLF4,0.735864563,1.988301228,1.205660888,0,0,0.724317738,0,0
cE08 (Goblet),Top_Epi,MGLL,0.69904668,1.613950903,1.401526346,0,0,0.724129183,0,0
cE08 (Goblet),Top_Epi,NPDC1,0.692472058,1.704137899,1.403784432,0,0,0.722531549,0,0
cE08 (Goblet),Top_Epi,ITLN1,0.55834977,1.566364447,2.305182682,0,0,0.722276659,0,0
cE08 (Goblet),Top_Epi,ISG15,0.749342538,2.991415504,1.491864051,0,0,0.721048159,0,0
cE08 (Goblet),Top_Epi,RASEF,0.588921762,1.25582838,2.411553315,0,0,0.720413052,0,0
cE08 (Goblet),Top_Epi,PARM1,0.626232742,1.364258466,1.851924451,0,0,0.716735732,0,0
cE08 (Goblet),Top_Epi,FAM46A,0.6078238,1.493162272,2.099766589,0,0,0.715662629,0,0
cE08 (Goblet),Top_Epi,FFAR4,0.517751479,1.117745152,3.044454018,0,0,0.713193134,0,0
cE08 (Goblet),Top_Epi,AMN,0.74408284,1.792740154,1.105191363,0,0,0.712000073,0,0
cE08 (Goblet),Top_Epi,ANKRD36C,0.50295858,1.210006138,3.415789163,0,0,0.710303767,0,0
cE08 (Goblet),Top_Epi,DDX60,0.543392505,1.198379289,2.561565783,0,0,0.709893233,0,0
cE08 (Goblet),Top_Epi,CDHR5,0.702827087,1.586399556,1.337699333,0,0,0.709136599,0,0
cE08 (Goblet),Top_Epi,MLLT3,0.563609467,1.184089832,2.377368985,0,0,0.706435377,0,0
cE08 (Goblet),Top_Epi,TBX10,0.427186062,0.96378767,5.244818325,0,0,0.702692996,0,0
cE08 (Goblet),Top_Epi,SAMD9,0.538461538,1.166799897,2.331941822,0,0,0.701774049,0,0
cE08 (Goblet),Top_Epi,CEACAM6,0.775969757,2.452215802,0.970449005,0,0,0.701459545,0,0
cE08 (Goblet),Top_Epi,TUBB2A,0.532708744,1.11400285,2.509213251,0,0,0.700948064,0,0
cE08 (Goblet),Top_Epi,MINPP1,0.500328731,1.104646107,3.265373452,0,0,0.699747553,0,0
cE08 (Goblet),Top_Epi,RHOC,0.778270874,2.035682373,0.833287753,0,0,0.699378297,0,0
cE08 (Goblet),Top_Epi,NAAA,0.544543064,1.126706329,2.316749681,0,0,0.697666578,0,0
cE08 (Goblet),Top_Epi,TM4SF5,0.546844181,1.246167919,2.36223581,0,0,0.697036719,0,0
cE08 (Goblet),Top_Epi,TXNIP,0.742110454,2.010901319,0.937145341,0,0,0.694460619,0,0
cE08 (Goblet),Top_Epi,ELF3,0.92800789,3.141990195,0.446457782,0,0,0.694133643,0,0
cE08 (Goblet),Top_Epi,UBB,0.923898751,3.304390546,0.397831611,0,0,0.693723346,0,0
cE08 (Goblet),Top_Epi,MUC4,0.594345825,1.279400859,1.618870972,0,0,0.693033773,0,0
cE08 (Goblet),Top_Epi,CLCA1,0.487672584,1.447056614,2.108021229,0,0,0.689380124,0,0
cE08 (Goblet),Top_Epi,TP53INP2,0.500328731,1.082376238,2.483229452,0,0,0.688073036,0,0
cE08 (Goblet),Top_Epi,GLUL,0.639053254,1.50129287,1.322261816,0,0,0.687897835,0,0
cE08 (Goblet),Top_Epi,MT-CO1,0.99852071,8.842454227,0.160703767,0,0,0.686597196,0,0
cE08 (Goblet),Top_Epi,FOXA3,0.534516765,1.041262338,2.119523373,0,0,0.68472206,0,0
cE08 (Goblet),Top_Epi,CAPN8,0.529585799,1.044509146,2.146392941,0,0,0.684325395,0,0
cE08 (Goblet),Top_Epi,S100A6,0.994904668,6.475599219,0.187669197,0,0,0.682726631,,
cE08 (Goblet),Top_Epi,MT-ND4L,0.876068376,2.780921245,0.514298858,0,0,0.682365426,,
cE08 (Goblet),Top_Epi,ARL14,0.528106509,1.098176117,2.006999392,0,0,0.680305318,0,0
cE08 (Goblet),Top_Epi,SMIM6,0.44460881,0.819461831,3.049146628,0,0,0.679871645,0,0
cE08 (Goblet),Top_Epi,LGALS9B,0.397928994,0.727015484,3.80093654,0,0,0.676995453,0,0
cE08 (Goblet),Top_Epi,GDPD3,0.454470743,0.891578064,2.720155625,0,0,0.676085218,0,0
cE08 (Goblet),Top_Epi,DUSP1,0.700361604,1.863121987,0.964298996,0,0,0.675530293,,
cE08 (Goblet),Top_Epi,GPA33,0.672419461,1.554035074,1.063250034,0,0,0.673941969,0,0
cE08 (Goblet),Top_Epi,P2RX4,0.508382643,0.953275253,2.124511728,0,0,0.673884267,0,0
cE08 (Goblet),Top_Epi,UBC,0.89809336,2.954731007,0.400042164,0,0,0.673838042,,
cE09 (Best4),Top_Epi,CA7,0.908865919,3.866320354,6.821385683,0,0,0.952166987,0,0
cE09 (Best4),Top_Epi,BEST4,0.890959383,3.524106487,7.873610296,0,0,0.944036815,0,0
cE09 (Best4),Top_Epi,CA4,0.924006406,4.558643523,3.788261458,0,0,0.940754728,0,0
cE09 (Best4),Top_Epi,SPIB,0.868976561,2.437740998,5.291050164,0,0,0.924758478,0,0
cE09 (Best4),Top_Epi,OTOP2,0.84612025,3.352431175,8.002970473,0,0,0.921631333,0,0
cE09 (Best4),Top_Epi,GUCA2A,0.906973359,5.800132478,3.231301792,0,0,0.916524893,0,0
cE09 (Best4),Top_Epi,MT1G,0.942495269,5.520469799,1.819197948,0,0,0.890051971,0,0
cE09 (Best4),Top_Epi,FKBP1A,0.919784539,3.057804571,1.520749815,0,0,0.881124998,0,0
cE09 (Best4),Top_Epi,MT2A,0.957344592,5.12886616,1.488244385,0,0,0.880351483,0,0
cE09 (Best4),Top_Epi,LYPD8,0.854563983,3.100007645,2.871040426,0,0,0.87556354,0,0
cE09 (Best4),Top_Epi,ITM2C,0.954724123,3.612125046,1.224609623,0,0,0.874240675,0,0
cE09 (Best4),Top_Epi,GUCA2B,0.783374581,5.166419082,4.018378252,0,0,0.862785846,0,0
cE09 (Best4),Top_Epi,SDCBP2,0.864900277,2.460894747,2.230335985,0,0,0.856989609,0,0
cE09 (Best4),Top_Epi,KRT20,0.886300772,3.140814682,1.96624653,0,0,0.855092371,0,0
cE09 (Best4),Top_Epi,MT1H,0.805648566,3.02373253,2.804549937,0,0,0.845564834,0,0
cE09 (Best4),Top_Epi,SRI,0.931139904,3.74640105,1.199631283,0,0,0.844886226,0,0
cE09 (Best4),Top_Epi,HES4,0.788324356,1.837314765,2.895945375,0,0,0.84292004,0,0
cE09 (Best4),Top_Epi,MT1E,0.941476197,4.276285462,1.312115082,0,0,0.836204388,0,0
cE09 (Best4),Top_Epi,MT1M,0.806376474,2.613162202,2.354225784,0,0,0.828314013,0,0
cE09 (Best4),Top_Epi,FXYD3,0.981656719,5.02923347,0.763698006,0,0,0.824068909,0,0
cE09 (Best4),Top_Epi,HRCT1,0.721793565,1.586734823,3.215869974,0,0,0.820319084,0,0
cE09 (Best4),Top_Epi,PHGR1,0.994467899,6.63781275,0.64007382,0,0,0.817710643,0,0
cE09 (Best4),Top_Epi,KRT8,0.991993012,5.117209843,0.500529506,0,0,0.810427182,0,0
cE09 (Best4),Top_Epi,FABP1,0.958654826,5.228285454,1.284556008,0,0,0.807985257,0,0
cE09 (Best4),Top_Epi,CEACAM1,0.800698792,2.670601506,2.039547081,0,0,0.807227031,0,0
cE09 (Best4),Top_Epi,CEACAM7,0.777696899,2.490764135,2.215486876,0,0,0.802107923,0,0
cE09 (Best4),Top_Epi,MT1X,0.861988645,3.404718806,1.511820073,0,0,0.801473927,0,0
cE09 (Best4),Top_Epi,GPA33,0.838258844,2.141558145,1.583020421,0,0,0.800497964,0,0
cE09 (Best4),Top_Epi,MT1F,0.786140632,2.312247554,2.066221503,0,0,0.799153789,0,0
cE09 (Best4),Top_Epi,TMEM176B,0.828941622,2.042822394,1.466921771,0,0,0.793987654,0,0
cE09 (Best4),Top_Epi,HIGD1A,0.81875091,2.210884976,1.555468791,0,0,0.79344359,0,0
cE09 (Best4),Top_Epi,CTSE,0.655262775,1.267085437,3.375544863,0,0,0.792965746,0,0
cE09 (Best4),Top_Epi,HLA-A,0.969864609,4.219560987,0.707232398,0,0,0.792843766,0,0
cE09 (Best4),Top_Epi,AOC1,0.821662542,1.979074747,1.611015616,0,0,0.789294159,0,0
cE09 (Best4),Top_Epi,B2M,0.99548697,5.972634122,0.456628942,0,0,0.788856673,0,0
cE09 (Best4),Top_Epi,TSPAN1,0.914543602,3.152435631,1.124329025,0,0,0.788191955,0,0
cE09 (Best4),Top_Epi,S100A10,0.985878585,4.915490461,0.448869165,0,0,0.78763536,0,0
cE09 (Best4),Top_Epi,CCNYL1,0.645654389,1.28549454,3.656367668,0,0,0.78708568,0,0
cE09 (Best4),Top_Epi,VSIG2,0.766487116,1.695083628,1.901606532,0,0,0.786792235,0,0
cE09 (Best4),Top_Epi,MYL6,0.975833455,4.146712655,0.412647934,0,0,0.782099535,0,0
cE09 (Best4),Top_Epi,NEURL1,0.624108313,1.040877874,3.544343477,0,0,0.781425613,0,0
cE09 (Best4),Top_Epi,CEACAM6,0.868976561,2.975487174,1.282180595,0,0,0.78047117,0,0
cE09 (Best4),Top_Epi,LGALS3,0.977726015,4.538263158,0.517506609,0,0,0.775446582,0,0
cE09 (Best4),Top_Epi,CKB,0.871451449,3.551653788,1.291484208,0,0,0.775018589,0,0
cE09 (Best4),Top_Epi,TDP2,0.792837385,1.962273816,1.506392247,0,0,0.771571644,0,0
cE09 (Best4),Top_Epi,CA2,0.815693696,2.431824654,1.555696013,0,0,0.769678347,0,0
cE09 (Best4),Top_Epi,GSN,0.815256952,2.229919364,1.459409488,0,0,0.769006755,0,0
cE09 (Best4),Top_Epi,CEACAM5,0.940020381,3.621673576,0.855854392,0,0,0.767160482,0,0
cE09 (Best4),Top_Epi,ID1,0.842043966,2.49052097,1.271828739,0,0,0.765255868,0,0
cE09 (Best4),Top_Epi,HSD17B2,0.6447809,1.193312982,2.619394747,0,0,0.765181801,0,0
cE09 (Best4),Top_Epi,DMBT1,0.670403261,1.41596552,2.293247942,0,0,0.765089451,0,0
cE09 (Best4),Top_Epi,TMEM176A,0.797350415,1.834989758,1.34347762,0,0,0.763478151,0,0
cE09 (Best4),Top_Epi,NOTCH2NL,0.605910613,1.005398359,3.374741111,0,0,0.763044573,0,0
cE09 (Best4),Top_Epi,CDHR5,0.794293201,1.766806823,1.521663949,0,0,0.761657659,0,0
cE09 (Best4),Top_Epi,MDK,0.821662542,2.221170666,1.331551215,0,0,0.7613288,0,0
cE09 (Best4),Top_Epi,HEPACAM2,0.633571117,1.197408734,2.530676126,0,0,0.76061017,0,0
cE09 (Best4),Top_Epi,CYSTM1,0.888193332,2.588115427,0.817755892,0,0,0.758674089,0,0
cE09 (Best4),Top_Epi,FTH1,0.995778134,6.283115224,0.346932793,0,0,0.758543616,0,0
cE09 (Best4),Top_Epi,ATP1B1,0.914543602,3.024126786,0.819061401,0,0,0.757341657,0,0
cE09 (Best4),Top_Epi,VAMP8,0.866501674,2.311904657,0.831215497,0,0,0.755346123,0,0
cE09 (Best4),Top_Epi,DSC2,0.741010336,1.586735011,1.631199249,0,0,0.754813635,0,0
cE09 (Best4),Top_Epi,PCDH24,0.607075266,1.130549153,2.778618901,0,0,0.752897975,0,0
cE09 (Best4),Top_Epi,RHOC,0.840879313,2.311843589,1.037238565,0,0,0.748667478,0,0
cE09 (Best4),Top_Epi,HSPB1,0.905517543,2.895003977,0.851092378,0,0,0.745690203,0,0
cE09 (Best4),Top_Epi,SCIN,0.604600379,0.962526216,2.594240037,0,0,0.745159913,0,0
cE09 (Best4),Top_Epi,TMEM54,0.892851944,2.70143312,0.765107838,0,0,0.744896848,0,0
cE09 (Best4),Top_Epi,HSD17B11,0.790362498,1.731152641,1.182800315,0,0,0.744776521,0,0
cE09 (Best4),Top_Epi,CLCA4,0.575920804,1.762111786,2.72699861,0,0,0.743282924,0,0
cE09 (Best4),Top_Epi,PCSK1N,0.524530499,1.262710185,4.144614288,0,0,0.742743871,0,0
cE09 (Best4),Top_Epi,GRN,0.831707672,1.909476006,0.950594122,0,0,0.740826748,0,0
cE09 (Best4),Top_Epi,CLDN7,0.927791527,2.975271746,0.596908472,0,0,0.739360039,0,0
cE09 (Best4),Top_Epi,MALL,0.71495123,1.71520372,1.598507456,0,0,0.737976029,0,0
cE09 (Best4),Top_Epi,ADRA2A,0.519289562,0.825143007,3.823682121,0,0,0.733860241,0,0
cE09 (Best4),Top_Epi,BSG,0.900276605,2.592181675,0.631653693,0,0,0.733789773,0,0
cE09 (Best4),Top_Epi,PRSS3,0.848012811,2.231879252,0.874993103,0,0,0.728530783,0,0
cE09 (Best4),Top_Epi,SLC20A1,0.667054884,1.440344396,1.817040878,0,0,0.728379631,0,0
cE09 (Best4),Top_Epi,EPCAM,0.969719028,4.172960009,0.376717124,0,0,0.727030028,0,0
cE09 (Best4),Top_Epi,TMEM59,0.887174261,2.531107982,0.644832698,0,0,0.726140746,0,0
cE09 (Best4),Top_Epi,KRT19,0.943223177,3.917307808,0.597955939,0,0,0.725222212,0,0
cE09 (Best4),Top_Epi,SEPW1,0.8852817,2.409010569,0.629237416,0,0,0.724628451,0,0
cE09 (Best4),Top_Epi,CHMP4B,0.82879604,2.00605027,0.849252634,0,0,0.723650129,0,0
cE09 (Best4),Top_Epi,MALAT1,0.983258116,8.176792905,0.338914568,0,0,0.722207215,0,0
cE09 (Best4),Top_Epi,PLAC8,0.791381569,2.142945676,1.159855343,0,0,0.721369585,0,0
cE09 (Best4),Top_Epi,C10orf99,0.770708982,1.802024681,1.156330531,0,0,0.720562612,0,0
cE09 (Best4),Top_Epi,MISP,0.792400641,1.860876508,1.004851122,0,0,0.719660627,0,0
cE09 (Best4),Top_Epi,CIB1,0.854709565,2.163872794,0.705361801,0,0,0.719561203,0,0
cE09 (Best4),Top_Epi,MEP1A,0.620614354,1.07059796,1.86461702,0,0,0.719418714,0,0
cE09 (Best4),Top_Epi,CARD16,0.595574319,1.018190853,2.158495006,0,0,0.718196764,0,0
cE09 (Best4),Top_Epi,FRMD1,0.524967244,0.790678344,2.94547702,0,0,0.717783328,0,0
cE09 (Best4),Top_Epi,C19orf33,0.902460329,2.718078703,0.720158837,0,0,0.717583278,0,0
cE09 (Best4),Top_Epi,MUC13,0.818459747,2.187738634,0.967158307,0,0,0.71556854,0,0
cE09 (Best4),Top_Epi,FUCA1,0.656136264,1.147684371,1.628996282,0,0,0.715460321,0,0
cE09 (Best4),Top_Epi,EMP1,0.599505023,1.522204257,2.024652087,0,0,0.715076626,0,0
cE09 (Best4),Top_Epi,CFDP1,0.756296404,1.605397027,1.128158324,0,0,0.715027582,0,0
cE09 (Best4),Top_Epi,MUC12,0.699956326,1.771953533,1.433095561,0,0,0.713549718,0,0
cE09 (Best4),Top_Epi,CLDN3,0.925607803,3.215468994,0.514410459,0,0,0.712712153,0,0
cE09 (Best4),Top_Epi,SERINC2,0.773911778,1.724223138,1.010938174,0,0,0.711977546,0,0
cE09 (Best4),Top_Epi,SGK1,0.59382734,1.234010084,1.988623104,0,0,0.711869367,0,0
cE09 (Best4),Top_Epi,LITAF,0.711457272,1.372198661,1.238152541,0,0,0.71001934,0,0
cE09 (Best4),Top_Epi,LGALS4,0.970592517,4.415370275,0.406294324,0,0,0.709832156,3.11569E-10,4.36489E-10
cE10 (Tuft),Top_Epi,MARCKSL1,0.857844858,3.606080618,1.389577386,0,0,0.853423345,0,0
cE10 (Tuft),Top_Epi,AZGP1,0.756756757,2.798477163,3.65704325,0,0,0.843789862,0,0
cE10 (Tuft),Top_Epi,SH2D6,0.678483678,2.583676173,7.795587427,0,0,0.836685207,0,0
cE10 (Tuft),Top_Epi,LRMP,0.634257634,2.619865303,7.714165429,0,0,0.814332378,0,0
cE10 (Tuft),Top_Epi,KRT18,0.958581959,5.097039301,0.52637927,0,0,0.802993183,0,0
cE10 (Tuft),Top_Epi,IFI6,0.743769744,2.847869393,1.972012162,0,0,0.779278171,0,0
cE10 (Tuft),Top_Epi,FYB1,0.55001755,1.983457818,6.479891273,0,0,0.768262862,0,0
cE10 (Tuft),Top_Epi,HCK,0.532818533,1.872486148,8.18654561,0,0,0.764253928,0,0
cE10 (Tuft),Top_Epi,MALAT1,0.951561952,8.491787462,0.385416343,0,0,0.75666207,0,0
cE10 (Tuft),Top_Epi,PLCG2,0.517725518,1.545872243,6.869185337,0,0,0.753669817,0,0
cE10 (Tuft),Top_Epi,PTGS1,0.512109512,1.590634409,7.878865527,0,0,0.753343929,0,0
cE10 (Tuft),Top_Epi,ALOX5AP,0.511758512,1.999313024,5.946385399,0,0,0.744322136,0,0
cE10 (Tuft),Top_Epi,CALM2,0.838890839,3.490566648,0.571239456,0,0,0.7393815,0,0
cE10 (Tuft),Top_Epi,BMX,0.47034047,1.52588624,8.376038722,0,0,0.73340722,0,0
cE10 (Tuft),Top_Epi,AVIL,0.495261495,1.462576297,5.093460741,0,0,0.731074277,0,0
cE10 (Tuft),Top_Epi,SPIB,0.501228501,1.520270268,3.486759824,0,0,0.725351698,0,0
cE10 (Tuft),Top_Epi,GNG13,0.444366444,1.401645702,8.724598999,0,0,0.720978018,0,0
cE10 (Tuft),Top_Epi,TUBA1A,0.504387504,1.41381313,3.847565061,0,0,0.720940975,0,0
cE10 (Tuft),Top_Epi,ALOX5,0.464373464,1.232980049,4.906241279,0,0,0.712939099,0,0
cE10 (Tuft),Top_Epi,H3F3A,0.87995788,4.197698409,0.264331843,3.3562E-307,3.1529E-305,0.704323787,0,0
cE10 (Tuft),Top_Epi,TPM1,0.776763777,2.644491048,0.757224757,5.2145E-306,4.8639E-304,0.702584198,0,0
cE10 (Tuft),Top_Epi,HPGDS,0.406809407,1.614851799,8.787492575,0,0,0.702184428,0,0
cE10 (Tuft),Top_Epi,H3F3B,0.833625834,3.353339228,0.357476623,3.8627E-301,3.4559E-299,0.702137248,0,0
cE10 (Tuft),Top_Epi,PTPN18,0.573534574,1.586975854,2.525777105,0,0,0.701695028,0,0
cE10 (Tuft),Top_Epi,PBXIP1,0.484380484,1.234696671,3.679436874,0,0,0.699326838,0,0
cE10 (Tuft),Top_Epi,SH2D7,0.396981397,1.142551666,8.852054174,0,0,0.697383781,0,0
cE10 (Tuft),Top_Epi,PSTPIP2,0.425412425,1.235483621,5.401147361,0,0,0.695931659,0,0
cE10 (Tuft),Top_Epi,RGS13,0.395928396,1.405233919,7.141601646,0,0,0.69468178,0,0
cE10 (Tuft),Top_Epi,HLA-A,0.852930853,3.715346906,0.496921985,3.2238E-268,2.0784E-266,0.690348679,0,0
cE10 (Tuft),Top_Epi,HOTAIRM1,0.474552475,1.299386968,3.451921883,0,0,0.689401245,0,0
cE10 (Tuft),Top_Epi,IL17RB,0.437346437,1.192396449,4.460613495,0,0,0.688708075,0,0
cE10 (Tuft),Top_Epi,ANXA13,0.475605476,1.276583189,3.151735716,0,0,0.688629564,0,0
cE10 (Tuft),Top_Epi,PPDPF,0.905580906,3.940536394,0.28937953,5.2038E-254,2.95E-252,0.685656723,0,0
cE10 (Tuft),Top_Epi,TRPM5,0.375570376,1.055571816,7.087004952,0,0,0.682786455,0,0
cE10 (Tuft),Top_Epi,KRT8,0.950508951,4.490740628,0.29344869,8.5368E-244,4.6015E-242,0.681864507,0,0
cE10 (Tuft),Top_Epi,PLEKHB1,0.436995437,1.004254497,3.562558321,0,0,0.681285077,0,0
cE10 (Tuft),Top_Epi,HEPACAM2,0.471393471,1.190279385,2.363163883,0,0,0.681033274,0,0
cE10 (Tuft),Top_Epi,HLA-B,0.837837838,3.785667643,0.490307713,6.2023E-242,3.2629E-240,0.680691532,0,0
