Supplementary Table 7. Gene signatures used in this study,,,,,,,,,
PPP4R1,ZNF382,,,,,,,,
GPR137B,ABCG2,,,,,,,,
NDUFA4L2,EMC4,,,,,,,,
ARHGAP10,FNDC4,,,,,,,,
RRAGB,CORIN,,,,,,,,
RHOC,RERG,,,,,,,,
ECM2,IGFL1,,,,,,,,
GPRC5A,MDK,,,,,,,,
SEZ6L2,SMAD3,,,,,,,,
TRIP10,CTDSP1,,,,,,,,
ZSWIM4,DPYD,,,,,,,,
DAPK1,PILRA,,,,,,,,
STX8,HAS2,,,,,,,,
AR,GRN,,,,,,,,
TMEM255A,GYG1,,,,,,,,
SDPR,C6orf89,,,,,,,,
DNAJC1,CD84,,,,,,,,
C1QC,BEAN1,,,,,,,,
JPH2,TLR7,,,,,,,,
KIAA1377,ZNF580,,,,,,,,
DCTN2,GGTA1P,,,,,,,,
ABCA13,MYO1C,,,,,,,,
GPBAR1,C1QA,,,,,,,,
HSPB7,PDE7B,,,,,,,,
CX3CR1,DIXDC1,,,,,,,,
DNER,FLI1,,,,,,,,
CCNG2,ANKRD6,,,,,,,,
SLC16A6,CADM1,,,,,,,,
CD72,RAB38,,,,,,,,
SRGAP1,CLIC2,,,,,,,,
CALB2,YPEL5,,,,,,,,
NDFIP1,SLC44A2,,,,,,,,
RTN2,KCNT2,,,,,,,,
MMP16,CORO2B,,,,,,,,
TNIP1,ARF3,,,,,,,,
KLF12,RILPL1,,,,,,,,
HIVEP3,C1orf51,,,,,,,,
DMXL2,HDAC7,,,,,,,,
TTLL7,ZNF667,,,,,,,,
PCDHGA4,SEC14L1,,,,,,,,
SYNDIG1,FIGN,,,,,,,,
C19orf33,RYR1,,,,,,,,
BACH2,TERF2IP,,,,,,,,
SLC16A2,HECW2,,,,,,,,
DYNC1LI2,CHRNB1,,,,,,,,
SOX18,EPYC,,,,,,,,
RFTN2,ARNT2,,,,,,,,
SLCO2A1,SYT17,,,,,,,,
KIDINS220,PLP1,,,,,,,,
PCDH17,BVES,,,,,,,,
GADD45A,PHF23,,,,,,,,
PDZRN4,KIAA0040,,,,,,,,
VASN,ZNF641,,,,,,,,
TM4SF18,LAPTM5,,,,,,,,
LMOD1,WNK1,,,,,,,,
EMCN,NRIP3,,,,,,,,
KCTD11,AKR1C1,,,,,,,,
ABLIM3,PALMD,,,,,,,,
EVI2B,CLIP3,,,,,,,,
MAPRE2,COL21A1,,,,,,,,
VPS18,NHSL2,,,,,,,,
AQP1,RAB2B,,,,,,,,
NEK7,PGM2L1,,,,,,,,
PLEC,MATN3,,,,,,,,
EFHD1,CALCOCO1,,,,,,,,
TMSB15A ||| TMSB15B,TM6SF1,,,,,,,,
EPHB6,KLF6,,,,,,,,
ZNF382,ZNF542,,,,,,,,
ABCG2,XKR4,,,,,,,,
GDPD3,HAS1,,,,,,,,
EMC4,PPM1L,,,,,,,,
FNDC4,ACTG1 ||| ACTB,,,,,,,,
CORIN,CSGALNACT1,,,,,,,,
RERG,ACTC1,,,,,,,,
IGFL1,ZNF829,,,,,,,,
MDK,OS9,,,,,,,,
SMAD3,ERMN,,,,,,,,
KLK10,ARHGAP20,,,,,,,,
CTDSP1,KIAA1549L,,,,,,,,
DPYD,OSCAR,,,,,,,,
PILRA,MCOLN1,,,,,,,,
HAS2,AVEN,,,,,,,,
GRN,NR1H2,,,,,,,,
GYG1,LCA5,,,,,,,,
C6orf89,ANKRD52,,,,,,,,
CD84,AK5,,,,,,,,
BEAN1,RCBTB2,,,,,,,,
TLR7,APBB1IP,,,,,,,,
SLC20A1,HPGDS,,,,,,,,
ZNF580,PHF13,,,,,,,,
GGTA1P,TNIK,,,,,,,,
MYO1C,PCDH19,,,,,,,,
C1QA,ZNF853,,,,,,,,
PDE7B,FAM219B,,,,,,,,
DIXDC1,RNASE6,,,,,,,,
FLI1,RIMS2,,,,,,,,
ANKRD6,OBFC1,,,,,,,,
CADM1,SLC7A2,,,,,,,,
RAB38,COLGALT2,,,,,,,,
CLIC2,NDP,,,,,,,,
YPEL5,HCFC1R1,,,,,,,,
SLC44A2,LARP6,,,,,,,,
KCNT2,ZNF304,,,,,,,,
CORO2B,SOX7,,,,,,,,
ARF3,TANC2,,,,,,,,
RILPL1,INPP4B,,,,,,,,
C1orf51,SLC22A17,,,,,,,,
HDAC7,ATP8B2,,,,,,,,
ZNF667,ORAI3,,,,,,,,
SEC14L1,SOCS5,,,,,,,,
FIGN,PALM2,,,,,,,,
RYR1,TPRG1,,,,,,,,
TERF2IP,LTBP3,,,,,,,,
HECW2,NFE2L1,,,,,,,,
CHRNB1,MMP8,,,,,,,,
KLK11,CDA,,,,,,,,
KLK6,HECTD2,,,,,,,,
EPYC,LYVE1,,,,,,,,
ARNT2,DUSP4,,,,,,,,
SCEL,GPM6B,,,,,,,,
SYT17,WAS,,,,,,,,
PLP1,GAL3ST4,,,,,,,,
KCNJ16,C1orf123,,,,,,,,
BVES,NINJ2,,,,,,,,
PHF23,ZBED2,,,,,,,,
KIAA0040,CD163,,,,,,,,
ZNF641,CNTN1,,,,,,,,
LAPTM5,SIPA1,,,,,,,,
WNK1,MIDN,,,,,,,,
NRIP3,MMP28,,,,,,,,
AKR1C1,PLAC9,,,,,,,,
PALMD,FGF1,,,,,,,,
KRT80,FMO1,,,,,,,,
CLIP3,SECISBP2L,,,,,,,,
COL21A1,PCDHB2,,,,,,,,
NHSL2,GCNT2,,,,,,,,
RAB2B,ZNF257,,,,,,,,
PGM2L1,DOK6,,,,,,,,
MATN3,HOMER3,,,,,,,,
CALCOCO1,TENM3,,,,,,,,
TM6SF1,ZFP82,,,,,,,,
KLF6,AK1,,,,,,,,
ZNF542,GNB1,,,,,,,,
XKR4,PI4K2A,,,,,,,,
HAS1,UBR4,,,,,,,,
PPM1L,STX11,,,,,,,,
ACTG1 ||| ACTB,ENTPD3,,,,,,,,
CSGALNACT1,FPR3,,,,,,,,
ACTC1,LPAR6,,,,,,,,
ZNF829,SCG3,,,,,,,,
OS9,CHRNA3,,,,,,,,
ERMN,FOXC2,,,,,,,,
ARHGAP20,PCMTD1,,,,,,,,
KIAA1549L,DTWD1,,,,,,,,
OSCAR,PMEPA1,,,,,,,,
MCOLN1,RNF180,,,,,,,,
CAMK2N1,EFNA5,,,,,,,,
AVEN,CR1,,,,,,,,
NR1H2,MAP2,,,,,,,,
LCA5,PELI2,,,,,,,,
ANKRD52,TBC1D19,,,,,,,,
AK5,ST6GALNAC2,,,,,,,,
RCBTB2,RAB3B,,,,,,,,
APBB1IP,SLC22A15,,,,,,,,
HPGDS,C1orf122,,,,,,,,
PHF13,TCEAL2,,,,,,,,
TNIK,HAVCR2,,,,,,,,
PCDH19,IER5L,,,,,,,,
ZNF853,CDH19,,,,,,,,
FAM219B,PCDHB18,,,,,,,,
RNASE6,FSTL3,,,,,,,,
RIMS2,GREM2,,,,,,,,
OBFC1,HSD17B14,,,,,,,,
SLC7A2,RAB5C,,,,,,,,
COLGALT2,FAM214B,,,,,,,,
NDP,DOC2B,,,,,,,,
HCFC1R1,KCNMA1,,,,,,,,
LARP6,DOCK5,,,,,,,,
ZNF304,NRK,,,,,,,,
SOX7,DDIT4L,,,,,,,,
TANC2,ACTR1A,,,,,,,,
INPP4B,LRCH2,,,,,,,,
SLC22A17,GIMAP4,,,,,,,,
ATP8B2,HEY2,,,,,,,,
ORAI3,DDIT4,,,,,,,,
SOCS5,THRSP,,,,,,,,
PALM2,CNN1,,,,,,,,
TPRG1,AMIGO2,,,,,,,,
LTBP3,C1orf162,,,,,,,,
NFE2L1,VLDLR,,,,,,,,
MMP8,TCF7L1,,,,,,,,
CDA,POU6F1,,,,,,,,
HECTD2,CERK,,,,,,,,
LYVE1,STMN2,,,,,,,,
DUSP4,SCRG1,,,,,,,,
GPM6B,C3orf18,,,,,,,,
WAS,RHBDF1,,,,,,,,
GAL3ST4,F13A1,,,,,,,,
C1orf123,SAV1,,,,,,,,
KRT6A,KDM5B,,,,,,,,
NINJ2,LGMN,,,,,,,,
ZBED2,EPB41L4A,,,,,,,,
CD163,OMD,,,,,,,,
CNTN1,GPAT2,,,,,,,,
SIPA1,ITGB2,,,,,,,,
MIDN,SEC11A,,,,,,,,
MMP28,KCNAB1,,,,,,,,
PLAC9,FGF7,,,,,,,,
FGF1,MS4A4A,,,,,,,,
FMO1,AKR1C2,,,,,,,,
SECISBP2L,MSR1,,,,,,,,
PCDHB2,RASSF9,,,,,,,,
GCNT2,ZNF366,,,,,,,,
ZNF257,VAV2,,,,,,,,
DOK6,MAN2B2,,,,,,,,
HOMER3,IL10RA,,,,,,,,
TENM3,FKBP1B,,,,,,,,
ZFP82,PLIN3,,,,,,,,
DISP2,FGF2,,,,,,,,
AK1,FCER1G,,,,,,,,
GNB1,FAM13C,,,,,,,,
PI4K2A,MRC1,,,,,,,,
UBR4,PLCG2,,,,,,,,
STX11,GNPDA2,,,,,,,,
ENTPD3,NOV,,,,,,,,
FPR3,GPR183,,,,,,,,
LPAR6,EPHA4,,,,,,,,
SCG3,HIST1H2AC,,,,,,,,
CHRNA3,GABARAP,,,,,,,,
FOXC2,CTSZ,,,,,,,,
PCMTD1,ANO1,,,,,,,,
DTWD1,TRAPPC1,,,,,,,,
PMEPA1,TRNP1,,,,,,,,
RNF180,BHMT2,,,,,,,,
EFNA5,EMX2,,,,,,,,
CR1,MUC16,,,,,,,,
MAP2,SLC16A4,,,,,,,,
PELI2,C1QTNF2,,,,,,,,
TBC1D19,EMILIN1,,,,,,,,
ST6GALNAC2,TMEM35,,,,,,,,
RAB3B,RILPL2,,,,,,,,
SLC22A15,ZMAT1,,,,,,,,
C1orf122,MMP13,,,,,,,,
TCEAL2,MEOX2,,,,,,,,
HAVCR2,DKK2,,,,,,,,
IER5L,SIX1,,,,,,,,
CDH19,C1QB,,,,,,,,
PCDHB18,DOK3,,,,,,,,
FSTL3,CACNA1C,,,,,,,,
GREM2,RAI2,,,,,,,,
HSD17B14,FPR1,,,,,,,,
RAB5C,CST6,,,,,,,,
FAM214B,PYGM,,,,,,,,
DOC2B,ANGPTL1,,,,,,,,
KCNMA1,TNFSF12,,,,,,,,
DOCK5,IL1RN,,,,,,,,
NRK,TULP3,,,,,,,,
DDIT4L,DCTN3,,,,,,,,
ACTR1A,AFAP1L1,,,,,,,,
LRCH2,CHL1,,,,,,,,
GIMAP4,GUK1,,,,,,,,
HEY2,GSTM3,,,,,,,,
DDIT4,RHOG,,,,,,,,
THRSP,SNX1,,,,,,,,
CNN1,FMO2,,,,,,,,
AMIGO2,DOCK10,,,,,,,,
C1orf162,TMEM127,,,,,,,,
VLDLR,LRP12,,,,,,,,
TCF7L1,CD86,,,,,,,,
POU6F1,SSC5D,,,,,,,,
CERK,PRIMA1,,,,,,,,
STMN2,MALL,,,,,,,,
SCRG1,ZNF805,,,,,,,,
C3orf18,ULBP2,,,,,,,,
RHBDF1,CGNL1,,,,,,,,
F13A1,FAM214A,,,,,,,,
SAV1,HOXA5,,,,,,,,
KDM5B,RGS19,,,,,,,,
LGMN,FBXO10,,,,,,,,
EPB41L4A,CCL7,,,,,,,,
OMD,ST8SIA4,,,,,,,,
GPAT2,OLR1,,,,,,,,
ITGB2,PLEKHG1,,,,,,,,
SEC11A,HOXC10,,,,,,,,
KCNAB1,SERF2,,,,,,,,
FGF7,CTSD,,,,,,,,
MS4A4A,FCGR2B,,,,,,,,
AKR1C2,CA11,,,,,,,,
MSR1,SPOCD1,,,,,,,,
RASSF9,IGF1R,,,,,,,,
ZNF366,GABARAPL2,,,,,,,,
VAV2,PKHD1,,,,,,,,
MAN2B2,RNF115,,,,,,,,
IL10RA,SORCS1,,,,,,,,
FKBP1B,ADAMTS16,,,,,,,,
PLIN3,KCNA2,,,,,,,,
SLC2A1,ATP6AP2,,,,,,,,
FGF2,PELI1,,,,,,,,
FCER1G,CDIPT,,,,,,,,
FAM13C,CD53,,,,,,,,
MRC1,PCDHB6,,,,,,,,
PLCG2,SMG6,,,,,,,,
GNPDA2,KIAA1279,,,,,,,,
NOV,RHOA,,,,,,,,
GPR183,GSTM5,,,,,,,,
EPHA4,ZNF781,,,,,,,,
HIST1H2AC,IFNGR2,,,,,,,,
GABARAP,HTR2B,,,,,,,,
CTSZ,TTC7A,,,,,,,,
ANO1,UBE2H,,,,,,,,
TRAPPC1,PCDHB12,,,,,,,,
TRNP1,ADRB2,,,,,,,,
BHMT2,KCTD10,,,,,,,,
EMX2,FGF13,,,,,,,,
MUC16,CD37,,,,,,,,
SLC16A4,ZNF655,,,,,,,,
C1QTNF2,RMDN3,,,,,,,,
EMILIN1,CDKL5,,,,,,,,
TMEM35,BMF,,,,,,,,
RILPL2,DCUN1D3,,,,,,,,
ZMAT1,ANXA2,,,,,,,,
MMP13,ZNF471,,,,,,,,
MEOX2,LIFR,,,,,,,,
DKK2,NOVA1,,,,,,,,
SIX1,DIRAS3,,,,,,,,
C1QB,AGPAT1,,,,,,,,
DOK3,PODN,,,,,,,,
CACNA1C,GPR110,,,,,,,,
RAI2,MICU3,,,,,,,,
FPR1,RGAG4,,,,,,,,
CST6,RGS17,,,,,,,,
PYGM,NCKAP1L,,,,,,,,
ANGPTL1,ARPC2,,,,,,,,
TNFSF12,PITPNM3,,,,,,,,
IL1RN,ADCY7,,,,,,,,
TULP3,AGTR1,,,,,,,,
DCTN3,KIFC3,,,,,,,,
AFAP1L1,LMO3,,,,,,,,
CHL1,GLDN,,,,,,,,
GUK1,FAM168A,,,,,,,,
GSTM3,ADPRM,,,,,,,,
RHOG,GPR158,,,,,,,,
SNX1,HLA-DPA1,,,,,,,,
FMO2,SLC14A1,,,,,,,,
DOCK10,CAP1,,,,,,,,
TMEM127,MFSD7,,,,,,,,
LRP12,CRYZL1,,,,,,,,
CD86,IL17RD,,,,,,,,
SSC5D,ANKRD65,,,,,,,,
PRIMA1,LMF1,,,,,,,,
MALL,BICD1,,,,,,,,
SCNN1A,FCER1A,,,,,,,,
ZNF805,HIST1H2BC ||| HIST1H2BE ||| HIST1H2BF ||| HIST1H2BG ||| HIST1H2BI,,,,,,,,
ULBP2,RTN1,,,,,,,,
CGNL1,SMOC2,,,,,,,,
FAM214A,DOCK2,,,,,,,,
HOXA5,KRT7,,,,,,,,
RGS19,CD74,,,,,,,,
FBXO10,KATNAL1,,,,,,,,
CCL7,ARHGEF25,,,,,,,,
ST8SIA4,SERPINA3,,,,,,,,
TM4SF4,ATP1A2,,,,,,,,
OLR1,CHGB,,,,,,,,
MSLN,RNF181,,,,,,,,
PLEKHG1,ST6GALNAC6,,,,,,,,
HOXC10,LRRK2,,,,,,,,
SERF2,TYRP1,,,,,,,,
COL17A1,LACTB,,,,,,,,
CTSD,MORN4,,,,,,,,
FCGR2B,BMPR1B,,,,,,,,
CA11,CPEB1,,,,,,,,
SPOCD1,STXBP1,,,,,,,,
IGF1R,FOXP2,,,,,,,,
GABARAPL2,CDO1,,,,,,,,
PKHD1,MFSD11,,,,,,,,
RNF115,MICU1,,,,,,,,
SORCS1,TNNT1,,,,,,,,
ADAMTS16,FOXJ2,,,,,,,,
KCNA2,AADAC,,,,,,,,
ATP6AP2,GPR34,,,,,,,,
PELI1,CD82,,,,,,,,
CDIPT,OR51E1,,,,,,,,
CD53,ZFP90,,,,,,,,
PCDHB6,EPHA7,,,,,,,,
SMG6,UBASH3B,,,,,,,,
KIAA1279,DTNA,,,,,,,,
RHOA,RAMP1,,,,,,,,
GSTM5,OLFM1,,,,,,,,
ZNF781,GJB5,,,,,,,,
IFNGR2,ADRA2A,,,,,,,,
HTR2B,MAMDC2,,,,,,,,
FAM155A,C5orf46,,,,,,,,
TTC7A,EVI2A,,,,,,,,
UBE2H,HIST1H1C,,,,,,,,
PCDHB12,SRGN,,,,,,,,
ADRB2,FGFR2,,,,,,,,
KCTD10,PCDHB16,,,,,,,,
FGF13,ANXA2P2,,,,,,,,
CD37,TRIM6,,,,,,,,
ZNF655,DKK1,,,,,,,,
RMDN3,MAP2K1,,,,,,,,
CDKL5,IGFL2,,,,,,,,
BMF,PTPRN2,,,,,,,,
DCUN1D3,RAI1,,,,,,,,
ANXA2,TLR1,,,,,,,,
ZNF471,SWAP70,,,,,,,,
LIFR,CACHD1,,,,,,,,
NOVA1,CPE,,,,,,,,
DIRAS3,ATL1,,,,,,,,
AGPAT1,MUM1L1,,,,,,,,
PODN,MYOCD,,,,,,,,
GPR110,PCDHB5,,,,,,,,
MICU3,SUN2,,,,,,,,
RGAG4,ACOT9,,,,,,,,
RGS17,PRKACB,,,,,,,,
NCKAP1L,POPDC2,,,,,,,,
ARPC2,PALM,,,,,,,,
PITPNM3,LDB3,,,,,,,,
ADCY7,NPY1R,,,,,,,,
AGTR1,FAM26E,,,,,,,,
KIFC3,ALOX5,,,,,,,,
LMO3,DARC,,,,,,,,
GLDN,CDH2,,,,,,,,
FAM168A,RAB11FIP5,,,,,,,,
ADPRM,SLC4A11,,,,,,,,
GPR158,SEMA4C,,,,,,,,
HLA-DPA1,DDX24,,,,,,,,
SLC14A1,DHRS9,,,,,,,,
CAP1,CLDN10,,,,,,,,
MFSD7,GNAI1,,,,,,,,
CRYZL1,FCGR1A ||| FCGR1B,,,,,,,,
IL17RD,RXRB,,,,,,,,
ANKRD65,FOLR1,,,,,,,,
LMF1,CLEC7A,,,,,,,,
KRT6B,C6orf1,,,,,,,,
BICD1,C2orf76,,,,,,,,
FCER1A,STX5,,,,,,,,
HIST1H2BC ||| HIST1H2BE ||| HIST1H2BF ||| HIST1H2BG ||| HIST1H2BI,ANXA10,,,,,,,,
RTN1,PKIA,,,,,,,,
SMOC2,CMAHP,,,,,,,,
DOCK2,FLOT1,,,,,,,,
KRT7,COMMD1,,,,,,,,
CD74,HOXC6,,,,,,,,
KATNAL1,PIP5K1C,,,,,,,,
ARHGEF25,ARPC1B,,,,,,,,
SERPINA3,NECAP2,,,,,,,,
ATP1A2,TMEM71,,,,,,,,
CHGB,MAGEL2,,,,,,,,
RNF181,RRAGD,,,,,,,,
ST6GALNAC6,HBP1,,,,,,,,
LRRK2,FLII,,,,,,,,
TYRP1,ELOVL4,,,,,,,,
LACTB,CIC,,,,,,,,
MORN4,FRMD5,,,,,,,,
BMPR1B,CLEC5A,,,,,,,,
CPEB1,BCHE,,,,,,,,
STXBP1,FLRT3,,,,,,,,
FOXP2,AGPAT9,,,,,,,,
CDO1,KLHDC1,,,,,,,,
MFSD11,CYS1,,,,,,,,
MICU1,FABP4,,,,,,,,
TNNT1,CPA3,,,,,,,,
FOXJ2,GSTA2 ||| GSTA1,,,,,,,,
AADAC,CLIC3,,,,,,,,
GPR34,GATM,,,,,,,,
CD82,DPP4,,,,,,,,
OR51E1,FLYWCH1,,,,,,,,
ZFP90,C3orf14,,,,,,,,
EPHA7,SYT1,,,,,,,,
UBASH3B,PSMB6,,,,,,,,
DTNA,FRAS1,,,,,,,,
RAMP1,TFF2,,,,,,,,
OLFM1,UBC,,,,,,,,
GJB5,SPRR1B,,,,,,,,
ADRA2A,SIX4,,,,,,,,
MAMDC2,ADIPOQ,,,,,,,,
C5orf46,ST6GAL2,,,,,,,,
EVI2A,GHR,,,,,,,,
HIST1H1C,TMPRSS3,,,,,,,,
SRGN,L1CAM,,,,,,,,
FGFR2,SNX27,,,,,,,,
PCDHB16,GDI1,,,,,,,,
PLA2G10,PKIB,,,,,,,,
ANXA2P2,NLRP2,,,,,,,,
TRIM6,CALM3 ||| CALM2 ||| CALM1,,,,,,,,
DKK1,NTRK2,,,,,,,,
MAP2K1,ATP6V1E1,,,,,,,,
IGFL2,MAGEA12,,,,,,,,
PTPRN2,,,,,,,,,
RAI1,,,,,,,,,
MYBPC1,,,,,,,,,
TLR1,,,,,,,,,
SWAP70,,,,,,,,,
CACHD1,,,,,,,,,
CPE,,,,,,,,,
SFTA2,,,,,,,,,
ATL1,,,,,,,,,
MUM1L1,,,,,,,,,
MYOCD,,,,,,,,,
SLPI,,,,,,,,,
PCDHB5,,,,,,,,,
SUN2,,,,,,,,,
ACOT9,,,,,,,,,
PRKACB,,,,,,,,,
POPDC2,,,,,,,,,
PALM,,,,,,,,,
LDB3,,,,,,,,,
NPY1R,,,,,,,,,
FAM26E,,,,,,,,,
ALOX5,,,,,,,,,
DARC,,,,,,,,,
VSIG2,,,,,,,,,
CDH2,,,,,,,,,
RAB11FIP5,,,,,,,,,
SLC4A11,,,,,,,,,
SEMA4C,,,,,,,,,
DDX24,,,,,,,,,
DHRS9,,,,,,,,,
CLDN10,,,,,,,,,
GNAI1,,,,,,,,,
FCGR1A ||| FCGR1B,,,,,,,,,
RHBDL2,,,,,,,,,
RXRB,,,,,,,,,
FOLR1,,,,,,,,,
CLEC7A,,,,,,,,,
C6orf1,,,,,,,,,
C2orf76,,,,,,,,,
STX5,,,,,,,,,
ANXA10,,,,,,,,,
PKIA,,,,,,,,,
CMAHP,,,,,,,,,
FLOT1,,,,,,,,,
COMMD1,,,,,,,,,
HOXC6,,,,,,,,,
PIP5K1C,,,,,,,,,
ARPC1B,,,,,,,,,
NECAP2,,,,,,,,,
SERPINB5,,,,,,,,,
TMEM71,,,,,,,,,
MAGEL2,,,,,,,,,
RRAGD,,,,,,,,,
HBP1,,,,,,,,,
S100A2,,,,,,,,,
FLII,,,,,,,,,
ELOVL4,,,,,,,,,
CIC,,,,,,,,,
FRMD5,,,,,,,,,
CLEC5A,,,,,,,,,
BCHE,,,,,,,,,
FLRT3,,,,,,,,,
AGPAT9,,,,,,,,,
KLHDC1,,,,,,,,,
MMP7,,,,,,,,,
CTSE,,,,,,,,,
CYS1,,,,,,,,,
NXF3,,,,,,,,,
FABP4,,,,,,,,,
CPA3,,,,,,,,,
GSTA2 ||| GSTA1,,,,,,,,,
CLIC3,,,,,,,,,
GATM,,,,,,,,,
DPP4,,,,,,,,,
FLYWCH1,,,,,,,,,
CLSTN2,,,,,,,,,
C3orf14,,,,,,,,,
SYT1,,,,,,,,,
PSMB6,,,,,,,,,
FRAS1,,,,,,,,,
TFF2,,,,,,,,,
UBC,,,,,,,,,
SPRR1B,,,,,,,,,
SIX4,,,,,,,,,
ADIPOQ,,,,,,,,,
ST6GAL2,,,,,,,,,
GHR,,,,,,,,,
TMPRSS3,,,,,,,,,
L1CAM,,,,,,,,,
SNX27,,,,,,,,,
GDI1,,,,,,,,,
HOXB8,,,,,,,,,
PKIB,,,,,,,,,
NLRP2,,,,,,,,,
CALM3 ||| CALM2 ||| CALM1,,,,,,,,,
NTRK2,,,,,,,,,
ATP6V1E1,,,,,,,,,
GABRP,,,,,,,,,
MAGEA12,,,,,,,,,
TACSTD2,,,,,,,,,
DUSP27,,,,,,,,,
