phateepi_1,phateepi_2,SCENT_ccat,velocity_length,A,K,P,WENR,mac,fib,curatedCLUST,OWNsig_stemO_UCell,OWNsig_stemS_UCell,,,,
-0.016796908,-9.23E-04,0.36291902,NA,0,0,0,0,0,1,proCSC,0.222703704,0.435518519,,,,
0.02982258,-0.007086971,0.301646949,NA,0,0,0,0,0,1,Early Enterocyte,0,0.379240741,,,,
-0.007115443,-0.010924033,0.360354302,NA,0,0,0,0,0,1,CSC,0.306592593,0.339925926,,,,
0.014664141,-0.012169324,0.308851357,NA,0,0,0,0,0,1,Early Enterocyte,0,0.271055556,,,,
0.024511037,-9.88E-04,0.254349372,NA,0,0,0,0,0,1,Late Enterocyte,0,0.434925926,,,,
-0.004355568,0.009980435,0.350175023,NA,0,0,0,0,0,1,revCSC,0,0.640851852,,,,
-0.00269451,0.003171065,0.337885583,NA,0,0,0,0,0,1,revCSC,0.013777778,0.576962963,,,,
-6.19E-05,0.001108627,0.350018627,NA,0,0,0,0,0,1,revCSC,0.017592593,0.584740741,,,,
0.012325466,-0.014982638,0.348083032,NA,0,0,0,0,0,1,Early Enterocyte,0.013814815,0.138092593,,,,
-0.004346602,0.00388885,0.346587758,NA,0,0,0,0,0,1,revCSC,0,0.575018519,,,,
-0.006448993,0.005888589,0.311615963,NA,0,0,0,0,0,1,revCSC,0,0.666166667,,,,
-0.00114187,0.007317134,0.339677109,NA,0,0,0,0,0,1,revCSC,0,0.603092593,,,,
-0.001379413,3.76E-04,0.370088768,NA,0,0,0,0,0,1,revCSC,0,0.514981481,,,,
-0.003537446,0.005980783,0.35679939,NA,0,0,0,0,0,1,revCSC,0,0.467351852,,,,
-0.007096957,-0.002354147,0.397142361,NA,0,0,0,0,0,1,TA 1,0.081037037,0.548481481,,,,
-0.00305683,0.008038151,0.339859863,NA,0,0,0,0,0,1,revCSC,0,0.537074074,,,,
-0.001620991,-0.003494872,0.340016968,NA,0,0,0,0,0,1,TA 1,0,0.677481481,,,,
-0.009368153,0.002534662,0.399624541,NA,0,0,0,0,0,1,revCSC,0.219666667,0.606277778,,,,
0.010710831,-0.002617083,0.303114842,NA,0,0,0,0,0,1,revCSC,0,0.616777778,,,,
-0.025715681,-0.001693153,0.408622533,NA,0,0,0,0,0,1,proCSC,0.579185185,0.149185185,,,,
-1.58E-05,-0.002884031,0.366960665,NA,0,0,0,0,0,1,TA 1,0.009185185,0.501907407,,,,
0.007865903,-0.007056747,0.315812122,NA,0,0,0,0,0,1,Late Enterocyte,0.006111111,0.536703704,,,,
-0.0025655,-0.001388549,0.360472298,NA,0,0,0,0,0,1,TA 1,0,0.483851852,,,,
6.67E-05,0.001114014,0.313890046,NA,0,0,0,0,0,1,revCSC,0,0.649388889,,,,
-0.003122368,0.004311418,0.368636426,NA,0,0,0,0,0,1,revCSC,0,0.520185185,,,,
-0.014848035,-0.004096414,0.33954994,NA,0,0,0,0,0,1,TA 1,0.197925926,0.25512963,,,,
-0.017604518,-0.004131136,0.374751005,NA,0,0,0,0,0,1,CSC,0.602407407,0.437740741,,,,
-0.004886568,0.010757623,0.35075988,NA,0,0,0,0,0,1,revCSC,0,0.470462963,,,,
-0.003563157,-5.01E-04,0.357901669,NA,0,0,0,0,0,1,revCSC,0,0.489444444,,,,
-1.65E-04,0.00179003,0.329930183,NA,0,0,0,0,0,1,revCSC,0,0.622833333,,,,
-0.003351764,0.006208376,0.330303277,NA,0,0,0,0,0,1,revCSC,0.05562963,0.480166667,,,,
-0.004362392,-0.003042706,0.366182263,NA,0,0,0,0,0,1,TA 1,0,0.614777778,,,,
-0.004560413,0.01003406,0.372128965,NA,0,0,0,0,0,1,revCSC,0,0.608722222,,,,
-0.00288365,0.005481321,0.351693896,NA,0,0,0,0,0,1,revCSC,0,0.569407407,,,,
-0.006160804,0.00158986,0.343969417,NA,0,0,0,0,0,1,revCSC,0,0.586925926,,,,
-0.001572425,-0.01168815,0.380255037,NA,0,0,0,0,0,1,CSC,0,0.417944444,,,,
-0.003849143,-2.99E-04,0.350326009,NA,0,0,0,0,0,1,revCSC,0,0.494703704,,,,
0.001026679,-0.001999073,0.328735734,NA,0,0,0,0,0,1,TA 1,0.027296296,0.476407407,,,,
-0.005760456,1.59E-04,0.388847525,NA,0,0,0,0,0,1,revCSC,0.065666667,0.674240741,,,,
-0.004089806,0.007356819,0.317683958,NA,0,0,0,0,0,1,revCSC,0,0.564259259,,,,
-0.001436582,0.002540696,0.334165508,NA,0,0,0,0,0,1,revCSC,0,0.548018519,,,,
-0.024225528,0.001813395,0.383334422,NA,0,0,0,0,0,1,proCSC,0.485666667,0.445666667,,,,
-7.75E-04,0.00564978,0.306382594,NA,0,0,0,0,0,1,revCSC,0,0.530703704,,,,
-0.005491131,3.04E-04,0.352572367,NA,0,0,0,0,0,1,revCSC,0,0.523555556,,,,
-0.024342229,0.009665904,0.393237783,NA,0,0,0,0,0,1,proCSC,0.498740741,0.435833333,,,,
-0.001667134,0.005719612,0.336296708,NA,0,0,0,0,0,1,revCSC,0,0.529481481,,,,
-0.003061311,0.008477909,0.365731732,NA,0,0,0,0,0,1,revCSC,0,0.558,,,,
0.008039946,-0.01288698,0.314089822,NA,0,0,0,0,0,1,TA 1,0,0.26462963,,,,
0.002183825,0.008026187,0.206759014,NA,0,0,0,0,0,1,TA 2,0.061481481,0.315648148,,,,
0.02734414,9.36E-04,0.292409551,NA,0,0,0,0,0,1,Late Enterocyte,0,0.402851852,,,,
-0.024663408,0.004402259,0.405044402,NA,0,0,0,0,0,1,proCSC,0.314037037,0.281981481,,,,
-0.00481398,0.006146616,0.372911095,NA,0,0,0,0,0,1,revCSC,0.033407407,0.599740741,,,,
-0.003755423,0.004180749,0.326075736,NA,0,0,0,0,0,1,revCSC,0,0.520555556,,,,
-0.005531174,0.010432006,0.352116497,NA,0,0,0,0,0,1,revCSC,0.016259259,0.615759259,,,,
-0.002772522,-0.001667488,0.332721584,NA,0,0,0,0,0,1,TA 1,0,0.432814815,,,,
-0.006104512,6.10E-04,0.371399245,NA,0,0,0,0,0,1,TA 1,0,0.510518519,,,,
6.84E-04,-0.00535243,0.357801415,NA,0,0,0,0,0,1,TA 1,0,0.519648148,,,,
0.004720939,0.00717201,0.346235282,NA,0,0,0,0,0,1,ER Stress,0.042518519,0.507722222,,,,
-0.002874114,-0.00658159,0.343827948,NA,0,0,0,0,0,1,TA 1,0.037111111,0.431666667,,,,
-0.00535797,0.006607776,0.399729236,NA,0,0,0,0,0,1,revCSC,0,0.655611111,,,,
0.023117983,-0.002278713,0.32341556,NA,0,0,0,0,0,1,Late Enterocyte,0,0.451796296,,,,
-0.006660625,0.001172442,0.390387989,NA,0,0,0,0,0,1,revCSC,0,0.490444444,,,,
0.002327433,-0.009365568,0.328132468,NA,0,0,0,0,0,1,TA 1,0,0.463,,,,
0.015654903,-0.012376578,0.313993956,NA,0,0,0,0,0,1,Early Enterocyte,0.005555556,0.280962963,,,,
-0.002999424,0.006102083,0.361151438,NA,0,0,0,0,0,1,revCSC,0,0.552703704,,,,
-0.00559604,0.007174503,0.355856519,NA,0,0,0,0,0,1,revCSC,0,0.609185185,,,,
-0.003354811,-0.008306497,0.374558817,NA,0,0,0,0,0,1,TA 1,0,0.37487037,,,,
0.002338211,-0.012459864,0.296996032,NA,0,0,0,0,0,1,TA 1,0.007888889,0.198296296,,,,
0.002183674,-0.01108278,0.339544214,NA,0,0,0,0,0,1,CSC,0,0.30687037,,,,
-0.001917303,0.010185582,0.368768365,NA,0,0,0,0,0,1,ER Stress,0,0.497574074,,,,
0.004171147,0.005345484,0.331025878,NA,0,0,0,0,0,1,revCSC,0.017555556,0.673314815,,,,
-0.004119815,1.87E-04,0.395734265,NA,0,0,0,0,0,1,revCSC,0.067888889,0.554722222,,,,
0.003707247,-0.013969951,0.335253186,NA,0,0,0,0,0,1,CSC,0,0.248166667,,,,
-0.005446531,0.009190749,0.347507963,NA,0,0,0,0,0,1,revCSC,0,0.649203704,,,,
-0.005540987,0.014095281,0.37365233,NA,0,0,0,0,0,1,revCSC,0.026259259,0.585518519,,,,
4.80E-04,-0.0039378,0.311339883,NA,0,0,0,0,0,1,TA 1,0,0.555314815,,,,
-0.007787763,0.015256773,0.366614527,NA,0,0,0,0,0,1,revCSC,0,0.624740741,,,,
9.23E-04,0.012680744,0.340104311,NA,0,0,0,0,0,1,ER Stress,0,0.422851852,,,,
0.011417809,0.005237305,0.309244949,NA,0,0,0,0,0,1,ER Stress,0,0.380074074,,,,
8.73E-04,-0.01129903,0.321990239,NA,0,0,0,0,0,1,CSC,0,0.3445,,,,
0.035972636,0.003648553,0.256825716,NA,0,0,0,0,0,1,Late Enterocyte,0,0.27112963,,,,
-0.005508468,0.008498877,0.371870628,NA,0,0,0,0,0,1,revCSC,0.035703704,0.523740741,,,,
-0.003025974,0.007879362,0.343504725,NA,0,0,0,0,0,1,revCSC,0.022444444,0.596425926,,,,
0.006675965,-0.012379805,0.312029749,NA,0,0,0,0,0,1,TA 1,0,0.273925926,,,,
0.039469982,0.014949949,0.270977593,NA,0,0,0,0,0,1,Late Enterocyte,0,0.143333333,,,,
-0.017149879,0.001568619,0.395549147,NA,0,0,0,0,0,1,proCSC,0.535962963,0.593592593,,,,
0.00437908,0.004714443,0.254830622,NA,0,0,0,0,0,1,revCSC,0,0.478444444,,,,
6.02E-04,0.012642985,0.399081853,NA,0,0,0,0,0,1,TA 2,0.008592593,0.78037037,,,,
-0.002799561,0.006442135,0.344431975,NA,0,0,0,0,0,1,revCSC,0,0.583314815,,,,
-0.004858351,0.008919813,0.269644398,NA,0,0,0,0,0,1,revCSC,0.023259259,0.714259259,,,,
0.019048083,-0.010015593,0.317098743,NA,0,0,0,0,0,1,Early Enterocyte,0,0.311814815,,,,
-0.002611386,0.00434578,0.344100893,NA,0,0,0,0,0,1,revCSC,0,0.578,,,,
-0.004221428,0.004456458,0.3887747,NA,0,0,0,0,0,1,revCSC,0,0.482537037,,,,
-7.03E-04,-0.005367262,0.291806718,NA,0,0,0,0,0,1,TA 1,0,0.391611111,,,,
-0.004919059,0.012021644,0.330977661,NA,0,0,0,0,0,1,revCSC,0,0.568703704,,,,
-0.00579181,0.006536808,0.348818523,NA,0,0,0,0,0,1,revCSC,0,0.521722222,,,,
-0.004192819,-0.009757919,0.389791889,NA,0,0,0,0,0,1,TA 1,0,0.382814815,,,,
-0.00324994,0.007375996,0.344579445,NA,0,0,0,0,0,1,revCSC,0,0.554740741,,,,
-0.005141198,0.003018199,0.351661171,NA,0,0,0,0,0,1,revCSC,0,0.618018519,,,,
-9.13E-05,-0.009786017,0.351823256,NA,0,0,0,0,0,1,TA 1,0,0.305203704,,,,
-0.009493326,0.009839214,0.424506175,NA,0,0,0,0,0,1,ER Stress,0.535814815,0.556203704,,,,
-6.00E-04,-4.33E-04,0.34746846,NA,0,0,0,0,0,1,TA 1,0,0.488703704,,,,
-1.18E-05,-0.003140142,0.243928452,NA,0,0,0,0,0,1,TA 1,0.024666667,0.56112963,,,,
0.001114874,-0.006000626,0.322298288,NA,0,0,0,0,0,1,TA 1,0.054444444,0.492833333,,,,
-4.19E-04,-0.002370915,0.363394635,NA,0,0,0,0,0,1,TA 1,0,0.579462963,,,,
-0.005296666,0.01243656,0.346059892,NA,0,0,0,0,0,1,revCSC,0,0.573,,,,
0.037319809,0.007109438,0.300784447,NA,0,0,0,0,0,1,Early Enterocyte,0,0.274907407,,,,
-2.01E-04,-0.005779393,0.359117674,NA,0,0,0,0,0,1,TA 1,0,0.459611111,,,,
-0.003720294,0.003652044,0.331546683,NA,0,0,0,0,0,1,revCSC,0,0.603259259,,,,
7.82E-04,-0.0097908,0.334808333,NA,0,0,0,0,0,1,TA 1,0,0.288222222,,,,
-0.003511518,0.008402001,0.351689807,NA,0,0,0,0,0,1,revCSC,0,0.481907407,,,,
-0.008574633,-0.004376156,0.412308044,NA,0,0,0,0,0,1,CSC,0.195037037,0.524722222,,,,
0.003204749,-1.94E-05,0.363315571,NA,0,0,0,0,0,1,TA 2,0,0.519944444,,,,
0.005236352,0.001015682,0.309231514,NA,0,0,0,0,0,1,revCSC,0,0.605092593,,,,
-0.006096832,-0.001758,0.358300598,NA,0,0,0,0,0,1,TA 1,0,0.316407407,,,,
0.002102281,-0.007306813,0.377785039,NA,0,0,0,0,0,1,TA 1,0.043037037,0.449055556,,,,
-0.005113859,-0.00112797,0.342079044,NA,0,0,0,0,0,1,TA 1,0,0.418111111,,,,
0.005040343,-0.013004551,0.346213963,NA,0,0,0,0,0,1,Early Enterocyte,0,0.449555556,,,,
-0.00280398,0.003329297,0.362133827,NA,0,0,0,0,0,1,revCSC,0,0.595092593,,,,
6.47E-04,-0.005285496,0.331609594,NA,0,0,0,0,0,1,TA 1,0,0.473018519,,,,
-0.028853888,0.009433429,0.418629018,NA,0,0,0,0,0,1,proCSC,0.527518519,0.272148148,,,,
-0.006564541,0.007849168,0.37495458,NA,0,0,0,0,0,1,revCSC,0,0.679388889,,,,
-0.003560597,0.012987213,0.352882693,NA,0,0,0,0,0,1,revCSC,0,0.612092593,,,,
-0.005887918,0.008502893,0.360989253,NA,0,0,0,0,0,1,revCSC,0,0.6295,,,,
-0.001070285,-0.006110128,0.36690486,NA,0,0,0,0,0,1,TA 1,0.033185185,0.471555556,,,,
-0.002930309,-0.011124836,0.365919396,NA,0,0,0,0,0,1,TA 1,0,0.418888889,,,,
-0.002999281,0.008267707,0.359550264,NA,0,0,0,0,0,1,revCSC,0,0.711925926,,,,
0.012102684,-0.010123438,0.317064133,NA,0,0,0,0,0,1,Goblet / DCS,0,0.494351852,,,,
-0.001031393,0.001503612,0.342666039,NA,0,0,0,0,0,1,revCSC,0.008888889,0.486018519,,,,
-0.002541117,-0.00497225,0.316234618,NA,0,0,0,0,0,1,TA 1,0,0.548481481,,,,
0.007173712,-0.00768478,0.311986749,NA,0,0,0,0,0,1,Late Enterocyte,0,0.448074074,,,,
-0.008561299,-0.004154118,0.378599463,NA,0,0,0,0,0,1,TA 1,0,0.602314815,,,,
-0.005455993,0.01102959,0.33217737,NA,0,0,0,0,0,1,revCSC,0.010851852,0.557166667,,,,
-0.00143662,-0.008789624,0.369158073,NA,0,0,0,0,0,1,TA 1,0.059444444,0.385,,,,
-0.004788945,0.009785727,0.348017332,NA,0,0,0,0,0,1,revCSC,0,0.547222222,,,,
-0.005943086,0.012602873,0.387128832,NA,0,0,0,0,0,1,revCSC,0,0.530111111,,,,
-0.004648709,0.009128213,0.345459343,NA,0,0,0,0,0,1,revCSC,0,0.697351852,,,,
-0.024187352,0.010049764,0.411924321,NA,0,0,0,0,0,1,proCSC,0.602222222,0.608018519,,,,
-0.006413775,9.90E-04,0.35281985,NA,0,0,0,0,0,1,TA 2,0,0.447518519,,,,
-0.005322624,0.013533753,0.384333148,NA,0,0,0,0,0,1,revCSC,0,0.524037037,,,,
-0.004714126,0.009612162,0.335608365,NA,0,0,0,0,0,1,revCSC,0,0.610907407,,,,
-0.004211808,0.003328318,0.376663111,NA,0,0,0,0,0,1,revCSC,0.016851852,0.545592593,,,,
-0.004262739,0.00481707,0.359318313,NA,0,0,0,0,0,1,revCSC,0,0.5525,,,,
-0.005011493,0.003264399,0.395527632,NA,0,0,0,0,0,1,revCSC,0.00937037,0.514740741,,,,
0.00419619,0.005189511,0.349248935,NA,0,0,0,0,0,1,revCSC,0,0.604592593,,,,
0.017650925,-0.009161925,0.276954012,NA,0,0,0,0,0,1,Late Enterocyte,0,0.363833333,,,,
0.009982333,0.011795775,0.258294326,NA,0,0,0,0,0,1,ER Stress,0,0.351814815,,,,
-0.001754168,0.002691256,0.329913132,NA,0,0,0,0,0,1,revCSC,0,0.673740741,,,,
-0.024816215,0.006884034,0.401103474,NA,0,0,0,0,0,1,proCSC,0.560185185,0.454240741,,,,
3.88E-04,-0.003933981,0.285985792,NA,0,0,0,0,0,1,TA 1,0,0.687888889,,,,
-0.001256657,-0.00219753,0.354260683,NA,0,0,0,0,0,1,revCSC,0,0.604388889,,,,
-2.66E-04,-0.004830419,0.300699168,NA,0,0,0,0,0,1,TA 1,0.038555556,0.401888889,,,,
-0.004010721,0.01024357,0.388322148,NA,0,0,0,0,0,1,revCSC,0,0.554462963,,,,
3.99E-04,-0.007531441,0.331693243,NA,0,0,0,0,0,1,TA 1,0,0.463592593,,,,
-0.00528758,0.003762257,0.365256059,NA,0,0,0,0,0,1,revCSC,0,0.568148148,,,,
0.011162895,-0.00409753,0.278001307,NA,0,0,0,0,0,1,Late Enterocyte,0.037518519,0.51512963,,,,
-0.009256874,7.97E-04,0.404280118,NA,0,0,0,0,0,1,revCSC,0.076481481,0.415888889,,,,
0.003772121,-0.009814572,0.349107598,NA,0,0,0,0,0,1,TA 1,0.041851852,0.354703704,,,,
-0.003435282,0.00152038,0.366819456,NA,0,0,0,0,0,1,revCSC,0,0.578,,,,
-1.58E-04,0.002158766,0.354601347,NA,0,0,0,0,0,1,revCSC,0.020888889,0.521611111,,,,
-0.006287126,0.016545528,0.346388297,NA,0,0,0,0,0,1,revCSC,0,0.681759259,,,,
-0.002331796,-0.008168957,0.341185074,NA,0,0,0,0,0,1,TA 1,0.019592593,0.436425926,,,,
-5.51E-04,-0.00498532,0.366413149,NA,0,0,0,0,0,1,revCSC,0,0.476666667,,,,
0.030646105,0.00627596,0.247762771,NA,0,0,0,0,0,1,Late Enterocyte,0.095481481,0.271777778,,,,
-1.04E-04,0.002021882,0.30216002,NA,0,0,0,0,0,1,revCSC,0,0.646962963,,,,
-0.006965535,-0.006398787,0.325474389,NA,0,0,0,0,0,1,TA 1,0,0.381833333,,,,
0.008841598,-0.008732015,0.313109426,NA,0,0,0,0,0,1,Late Enterocyte,0,0.477722222,,,,
0.004960244,-9.06E-04,0.338577002,NA,0,0,0,0,0,1,revCSC,0.072296296,0.519851852,,,,
-0.010250914,7.96E-04,0.40185262,NA,0,0,0,0,0,1,revCSC,0.075962963,0.601574074,,,,
-0.006303425,0.004795083,0.295380296,NA,0,0,0,0,0,1,TA 2,0,0.442592593,,,,
-0.003750247,0.009801857,0.332828484,NA,0,0,0,0,0,1,revCSC,0,0.618833333,,,,
-0.001594902,0.009766081,0.318677634,NA,0,0,0,0,0,1,revCSC,0.029962963,0.731407407,,,,
0.031590497,-0.004849141,0.319296864,NA,0,0,0,0,0,1,Early Enterocyte,0.021703704,0.232240741,,,,
0.001597037,-0.003550972,0.324386946,NA,0,0,0,0,0,1,revCSC,0.041296296,0.516592593,,,,
0.00654484,-0.014733061,0.362990724,NA,0,0,0,0,0,1,CSC,0.034148148,0.330092593,,,,
1.45E-04,-0.003273789,0.34144306,NA,0,0,0,0,0,1,revCSC,0,0.53062963,,,,
-0.005283061,0.001756521,0.366666126,NA,0,0,0,0,0,1,TA 1,0.08462963,0.37762963,,,,
0.039567257,0.01236399,0.276137672,NA,0,0,0,0,0,1,Early Enterocyte,0,0.128148148,,,,
-0.00291924,0.004560598,0.321907053,NA,0,0,0,0,0,1,revCSC,0,0.620388889,,,,
-0.00457718,0.001707304,0.355328653,NA,0,0,0,0,0,1,revCSC,0,0.548388889,,,,
-0.001534871,0.004774922,0.371540963,NA,0,0,0,0,0,1,revCSC,0.018296296,0.447685185,,,,
-0.014751145,0.001392037,0.412750364,NA,0,0,0,0,0,1,revCSC,0.350925926,0.389018519,,,,
0.034051743,0.004165009,0.291685742,NA,0,0,0,0,0,1,Late Enterocyte,0,0.396962963,,,,
-0.004012741,0.006439311,0.342140089,NA,0,0,0,0,0,1,revCSC,0,0.6985,,,,
-0.003152036,0.002424933,0.341619207,NA,0,0,0,0,0,1,revCSC,0,0.613518519,,,,
-7.48E-04,0.005099949,0.327660045,NA,0,0,0,0,0,1,revCSC,0,0.522296296,,,,
0.005168181,-0.012245215,0.331125211,NA,0,0,0,0,0,1,TA 1,0,0.4655,,,,
-0.002404305,0.001028548,0.33615765,NA,0,0,0,0,0,1,TA 1,0.037703704,0.493925926,,,,
-0.002158224,0.005992237,0.364079313,NA,0,0,0,0,0,1,revCSC,0,0.704722222,,,,
-0.007102055,0.00884579,0.376222194,NA,0,0,0,0,0,1,revCSC,0.074037037,0.605092593,,,,
-0.005406155,0.011177978,0.384147161,NA,0,0,0,0,0,1,revCSC,0.012592593,0.597277778,,,,
-0.003348905,0.009793776,0.367788943,NA,0,0,0,0,0,1,revCSC,0.013333333,0.580185185,,,,
-0.007821483,0.001360439,0.351963839,NA,0,0,0,0,0,1,revCSC,0,0.628592593,,,,
0.006326361,0.016296555,0.320891354,NA,0,0,0,0,0,1,ER Stress,0.016925926,0.439018519,,,,
0.005088703,-0.007013324,0.313627347,NA,0,0,0,0,0,1,TA 1,0,0.369648148,,,,
0.001118587,-0.005816084,0.341797716,NA,0,0,0,0,0,1,TA 1,0.035777778,0.654481481,,,,
-0.00348803,-0.007573565,0.365088529,NA,0,0,0,0,0,1,TA 1,0.035555556,0.395425926,,,,
-0.014584036,-0.013047822,0.378953778,NA,0,0,0,0,0,1,proCSC,0.162074074,0.297777778,,,,
0.006682303,-0.003375429,0.318926402,NA,0,0,0,0,0,1,revCSC,0,0.478888889,,,,
-0.012532331,-0.004112342,0.381323167,NA,0,0,0,0,0,1,TA 1,0.061555556,0.407148148,,,,
-0.0055912,0.014303888,0.363773354,NA,0,0,0,0,0,1,revCSC,0,0.628888889,,,,
0.021239011,-0.007807972,0.328635307,NA,0,0,0,0,0,1,Late Enterocyte,0.011814815,0.311222222,,,,
-0.005553203,0.011539578,0.366961376,NA,0,0,0,0,0,1,revCSC,0,0.698888889,,,,
-2.65E-05,-0.002803426,0.341033383,NA,0,0,0,0,0,1,TA 1,0,0.545796296,,,,
0.001635085,-0.007270334,0.336756759,NA,0,0,0,0,0,1,TA 1,0,0.476203704,,,,
-0.010498165,0.005957072,0.427677289,NA,0,0,0,0,0,1,revCSC,0.05137037,0.550962963,,,,
3.66E-04,-0.004306989,0.322562331,NA,0,0,0,0,0,1,TA 1,0,0.615037037,,,,
5.98E-04,-0.010542568,0.342447091,NA,0,0,0,0,0,1,TA 1,0,0.318833333,,,,
-0.004709828,0.006618041,0.390396934,NA,0,0,0,0,0,1,revCSC,0,0.456,,,,
0.034742618,0.002050514,0.305021102,NA,0,0,0,0,0,1,Early Enterocyte,0,0.325685185,,,,
-0.005469113,0.013815562,0.364148852,NA,0,0,0,0,0,1,revCSC,0,0.542777778,,,,
-0.002338649,-0.010291247,0.36902128,NA,0,0,0,0,0,1,TA 1,0,0.400944444,,,,
-0.008646749,0.015338769,0.374461391,NA,0,0,0,0,0,1,revCSC,0,0.66737037,,,,
-0.002905601,-0.001131294,0.343763966,NA,0,0,0,0,0,1,revCSC,0,0.607018519,,,,
0.017765651,-0.002662764,0.331519385,NA,0,0,0,0,0,1,Goblet / DCS,0,0.616037037,,,,
-0.001267069,-0.001950816,0.329710154,NA,0,0,0,0,0,1,revCSC,0,0.438648148,,,,
8.29E-04,-0.00530053,0.288559089,NA,0,0,0,0,0,1,TA 1,0.043,0.518722222,,,,
-0.005433007,-0.005046375,0.375337622,NA,0,0,0,0,0,1,TA 1,0.105,0.454351852,,,,
-0.003215593,0.008429113,0.371515337,NA,0,0,0,0,0,1,revCSC,0,0.602277778,,,,
0.00263422,0.011342941,0.306268464,NA,0,0,0,0,0,1,ER Stress,0,0.513222222,,,,
-2.35E-04,-0.003665616,0.348916979,NA,0,0,0,0,0,1,revCSC,0,0.574277778,,,,
5.01E-06,-0.00473985,0.31554447,NA,0,0,0,0,0,1,TA 1,0.086518519,0.463222222,,,,
-0.022990234,0.006350189,0.368831211,NA,0,0,0,0,0,1,proCSC,0.343777778,0.373481481,,,,
0.001511645,-0.005505015,0.341540997,NA,0,0,0,0,0,1,revCSC,0,0.536333333,,,,
-7.24E-04,-0.002366616,0.345805844,NA,0,0,0,0,0,1,TA 1,0,0.4525,,,,
0.003977407,-0.009344042,0.254783864,NA,0,0,0,0,0,1,TA 1,0.072851852,0.412351852,,,,
0.037389406,0.0083015,0.319265506,NA,0,0,0,0,0,1,Early Enterocyte,0.022814815,0.145925926,,,,
0.002142369,0.006320455,0.341957813,NA,0,0,0,0,0,1,revCSC,0,0.578388889,,,,
0.021168097,-0.008096855,0.253162408,NA,0,0,0,0,0,1,Late Enterocyte,0,0.42962963,,,,
0.026012666,-0.00145204,0.252498635,NA,0,0,0,0,0,1,Late Enterocyte,0,0.410185185,,,,
-0.001524168,0.00588739,0.306770781,NA,0,0,0,0,0,1,revCSC,0,0.604796296,,,,
-0.005657038,0.010822187,0.341334225,NA,0,0,0,0,0,1,revCSC,0.016925926,0.600537037,,,,
-0.002145641,0.003608484,0.34291366,NA,0,0,0,0,0,1,revCSC,0,0.593796296,,,,
-0.00657077,-0.001070753,0.373343446,NA,0,0,0,0,0,1,revCSC,0.007777778,0.57137037,,,,
0.003937261,-0.014395355,0.35573102,NA,0,0,0,0,0,1,CSC,0,0.229703704,,,,
-0.002897357,0.006293192,0.370522219,NA,0,0,0,0,0,1,revCSC,0,0.447185185,,,,
0.001182435,0.004556771,0.33067975,NA,0,0,0,0,0,1,revCSC,0,0.716425926,,,,
0.015271875,-0.01365102,0.347484723,NA,0,0,0,0,0,1,Early Enterocyte,0,0.375740741,,,,
-0.010053236,-0.008785136,0.377177321,NA,0,0,0,0,0,1,CSC,0.415555556,0.343648148,,,,
-0.002222331,-0.005572694,0.338087998,NA,0,0,0,0,0,1,TA 1,0.073740741,0.346037037,,,,
-0.006239282,0.011945596,0.398575719,NA,0,0,0,0,0,1,revCSC,0,0.616962963,,,,
-0.005648159,0.013957254,0.381335354,NA,0,0,0,0,0,1,revCSC,0,0.585796296,,,,
-0.00285894,-0.005687979,0.348384485,NA,0,0,0,0,0,1,TA 1,0.020037037,0.411851852,,,,
0.03984861,0.014879915,0.263149405,NA,0,0,0,0,0,1,Early Enterocyte,0,0.07762963,,,,
-0.003435547,0.010119553,0.344331993,NA,0,0,0,0,0,1,revCSC,0,0.650685185,,,,
0.013299916,-0.009628675,0.343379233,NA,0,0,0,0,0,1,Late Enterocyte,0.020444444,0.388462963,,,,
-0.006141502,0.01152827,0.402541309,NA,0,0,0,0,0,1,revCSC,0,0.470518519,,,,
-0.003534266,-8.26E-04,0.336106338,NA,0,0,0,0,0,1,revCSC,0,0.504648148,,,,
0.030131008,-0.005902591,0.327852913,NA,0,0,0,0,0,1,Early Enterocyte,0,0.220666667,,,,
0.035867158,0.005524616,0.269496407,NA,0,0,0,0,0,1,Late Enterocyte,0.055259259,0.173703704,,,,
-0.010619053,-0.001670558,0.386846705,NA,0,0,0,0,0,1,revCSC,0.18562963,0.502796296,,,,
0.008592111,-0.013909087,0.330944522,NA,0,0,0,0,0,1,Early Enterocyte,0,0.340777778,,,,
0.002658334,0.004496973,0.347714372,NA,0,0,0,0,0,1,revCSC,0.016814815,0.509407407,,,,
-0.001685721,0.002505156,0.322385636,NA,0,0,0,0,0,1,revCSC,0,0.467314815,,,,
0.009620628,-0.010515885,0.32468169,NA,0,0,0,0,0,1,TA 1,0,0.333518519,,,,
-0.002324243,-0.003939543,0.345708827,NA,0,0,0,0,0,1,TA 1,0.042962963,0.452981481,,,,
-0.01547733,-0.005446423,0.395288779,NA,0,0,0,0,0,1,CSC,0.388407407,0.423925926,,,,
-0.005473909,0.011398003,0.31953802,NA,0,0,0,0,0,1,revCSC,0,0.639277778,,,,
0.006678188,-0.003052289,0.314594406,NA,0,0,0,0,0,1,revCSC,0,0.585166667,,,,
0.001091265,0.020814858,0.335227665,NA,0,0,0,0,0,1,ER Stress,0,0.480018519,,,,
-0.007366365,-0.005041161,0.383062886,NA,0,0,0,0,0,1,TA 1,0,0.520888889,,,,
